,song_name,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,song_sales
14718,Wish You Were Here,252973,0.11,0.368,0.516,1.03e-05,4,0.0955,-6.058,0,0.0348,178.889,3,0.445,26413.02
14719,I Am Trying to Break Your Heart,213720,0.433,0.75,0.7959999999999999,0.0,4,0.125,-5.184,1,0.0382,126.525,4,0.911,489.13
14720,Short Change Hero,322266,0.29,0.68,0.64,0.0059299999999999,1,0.124,-6.691,0,0.0336,105.981,4,0.738,4402.17
14721,Til I Met Thee,265557,0.052,0.557,0.665,0.0,8,0.163,-5.021,0,0.109,96.214,4,0.7829999999999999,12228.25
14722,Black Snake,182880,0.00788,0.778,0.703,0.00325,0,0.148,-4.453,1,0.0297,104.696,4,0.968,20543.46
14723,Q.U.E.E.N. [feat. Erykah Badu],310480,0.0114,0.843,0.433,8.19e-06,0,0.123,-8.139,1,0.0676,106.028,4,0.161,27391.28
14724,The Man,255840,0.036,0.52,0.7609999999999999,0.0,11,0.2,-7.196000000000001,0,0.0478,86.012,4,0.486,1467.3899999999999
14725,Rich Girl,219920,0.145,0.6759999999999999,0.5720000000000001,3.01e-05,6,0.2,-7.015,0,0.149,85.853,4,0.643,0.0
14726,Baby - Radio Edit,177763,0.0965,0.679,0.422,0.0369,8,0.059,-10.088,1,0.032,90.022,4,0.491,1467.3899999999999
14727,Glitter & Gold,208266,0.292,0.589,0.6940000000000001,0.0,10,0.0471,-4.39,0,0.0258,175.987,4,0.8190000000000001,14673.9
14728,Love Me Again,240288,0.00424,0.496,0.919,0.000782,2,0.0986,-3.452,0,0.0464,126.029,4,0.188,18586.94
14729,White Lies,177834,0.153,0.695,0.878,0.0,1,0.0764,-3.429,0,0.0441,162.898,4,0.969,24456.5
14730,Tourment d' amour,133893,0.153,0.747,0.477,1.09e-05,4,0.878,-6.06,0,0.198,95.968,4,0.882,20543.46
14731,Tie Up the Tides,210349,0.0101,0.484,0.748,0.000239,0,0.242,-5.049,1,0.0491,100.568,4,0.654,0.0
14732,To Dust,193066,0.00501,0.805,0.469,0.000113,5,0.115,-6.533,0,0.0417,126.026,4,0.59,8804.34
14733,Every Girl - Bonus Track,191703,0.0203,0.6729999999999999,0.7170000000000001,0.00105,9,0.106,-7.444,1,0.0308,131.40200000000002,4,0.738,0.0
14734,Stone Cold Sober,174333,0.259,0.5660000000000001,0.927,0.0,4,0.385,-1.887,0,0.0693,105.161,4,0.836,22499.98
14735,Funky So-And -So,235226,0.00359,0.612,0.954,0.862,8,0.0896,-5.728,1,0.044,104.115,4,0.765,12717.38
14736,Fri-End? - Radio Edit,184898,0.0008539999999999,0.321,0.943,0.000113,4,0.461,-2.271,1,0.085,176.05,4,0.672,6847.82
14737,Fugitive Air,253413,0.00078,0.418,0.8959999999999999,0.0664,0,0.243,-4.127,1,0.0315,122.066,4,0.679,15652.16
14738,Anything You Want (Not That),200434,0.0489,0.955,0.735,0.8440000000000001,9,0.118,-9.037,0,0.0447,122.311,4,0.961,1956.52
14739,Never Forget You - US Album Version,191453,0.0477,0.581,0.733,5.89e-06,9,0.161,-3.948,1,0.0372,141.668,4,0.8009999999999999,25923.89
14740,San Francisco,227906,0.245,0.623,0.65,0.000913,10,0.146,-7.952999999999999,1,0.0274,116.74,4,0.879,489.13
14741,Day of the Dog,205000,0.72,0.465,0.43,0.0,0,0.106,-7.794,1,0.0392,104.683,4,0.351,10760.86
14742,No One Can Save You,134093,0.879,0.72,0.253,0.0,1,0.107,-7.954,1,0.0569,79.429,4,0.284,21521.72
14743,I'm His Girl,172560,0.6629999999999999,0.737,0.701,7.929999999999999e-05,0,0.0864,-7.126,1,0.0621,102.899,4,0.8109999999999999,0.0
14744,Enough Now,214346,0.0118,0.688,0.604,0.185,11,0.1969999999999999,-10.702,0,0.18,168.024,4,0.603,9782.6
14745,Penny,197803,0.241,0.573,0.767,3.4e-05,0,0.0926,-5.478,1,0.0575,132.30700000000002,4,0.568,0.0
14746,I Got Burned,260853,0.0435,0.759,0.738,8.87e-05,9,0.23,-5.255,0,0.051,120.038,4,0.7709999999999999,6847.82
14747,Love That Girl,184413,0.0136,0.71,0.674,1.73e-05,1,0.0366,-5.393,1,0.0352,124.033,4,0.7,27880.41
14748,Had Me Goin',201640,0.747,0.75,0.462,0.0,1,0.109,-8.341000000000001,0,0.165,155.796,3,0.317,11739.119999999999
14749,Say I Wanna Know,249906,0.4589999999999999,0.4629999999999999,0.57,0.0,4,0.091,-6.573,0,0.0864,62.411,4,0.628,489.13
14750,Get Lost,198992,0.0827,0.31,0.862,0.00838,11,0.313,-6.5920000000000005,0,0.0527,131.344,4,0.385,22499.98
14751,Love Letter,184946,0.472,0.608,0.871,0.0,3,0.0916,-3.89,0,0.0988,126.614,4,0.583,2934.7799999999997
14752,Linda Morena,508906,0.6,0.56,0.903,0.00724,2,0.223,-5.419,0,0.0883,104.569,4,0.705,1956.52
14753,Skinny Genes,185186,0.608,0.7759999999999999,0.836,0.00075,6,0.22,-6.984,0,0.0541,133.52100000000002,4,0.962,15652.16
14754,Rouse Yourself,248693,0.111,0.687,0.494,9.51e-05,5,0.0977,-8.287,1,0.026,97.536,4,0.439,489.13
14755,Hurry On Now feat. TM Juke,273884,0.6559999999999999,0.621,0.44,0.000261,1,0.2319999999999999,-7.194,0,0.0292,83.40299999999999,4,0.28,489.13
14756,Catamaran,212986,0.00692,0.564,0.846,0.00175,4,0.0452,-5.897,0,0.0437,122.035,4,0.696,17119.55
14757,That's Still Mama,253110,0.0031,0.475,0.7829999999999999,0.0,0,0.143,-4.149,0,0.0431,99.197,4,0.557,8315.21
14758,Dub of Love,284993,0.0241,0.461,0.477,0.0,3,0.0713,-9.142,0,0.0384,124.006,3,0.374,9293.47
14759,Are You Gonna' Waste My Time?,155786,0.00655,0.4589999999999999,0.7020000000000001,1.88e-05,9,0.11,-9.255,1,0.07,148.161,4,0.6459999999999999,0.0
14760,Debra,343360,0.312,0.605,0.605,0.00511,0,0.0601,-7.722,1,0.0837,147.736,4,0.418,28369.54
14761,True Believer,289356,0.073,0.145,0.6629999999999999,0.175,11,0.179,-7.015,1,0.0409999999999999,66.723,4,0.241,9782.6
14762,Clear the Air,219189,0.00434,0.601,0.861,0.171,4,0.0621,-4.772,1,0.0332,119.998,4,0.489,0.0
14763,Fade Away,179480,0.132,0.777,0.476,0.0,1,0.322,-7.652,1,0.0561,108.071,4,0.335,21521.72
14764,There's an End,213800,0.0392,0.721,0.589,0.73,7,0.0949,-7.671,1,0.0284,118.772,4,0.78,17119.55
14765,I'm Shakin',180173,0.0142,0.586,0.782,0.0010199999999999,11,0.0673,-10.052,0,0.235,80.753,4,0.754,24945.63
14766,The Feeling,217266,8.02e-05,0.602,0.759,0.000909,8,0.0835,-6.283,1,0.0342,122.031,4,0.7140000000000001,20543.46
14767,NRG - Radio Edit,195088,0.0634,0.637,0.911,8.8e-05,1,0.366,-4.217,1,0.4589999999999999,127.996,4,0.782,21032.59
14768,Do What You Like,200340,0.141,0.748,0.767,5.06e-06,10,0.0999,-5.335,0,0.162,112.025,4,0.821,21032.59
14769,Uncle ACE,256693,0.0639,0.742,0.945,0.165,5,0.131,-6.445,1,0.0428,112.977,4,0.742,978.26
14770,My Type,206393,0.0641,0.596,0.897,5.24e-05,10,0.0628,-2.94,1,0.0462,118.0,4,0.578,29836.93
14771,Daffodils,298133,0.0412,0.723,0.539,0.0132,0,0.0343,-8.041,1,0.038,108.946,4,0.283,2934.7799999999997
14772,Uptight Downtown,262000,0.0015,0.75,0.7240000000000001,0.00695,0,0.207,-7.902,1,0.0281,123.222,4,0.963,23967.37
14773,D.A.N.C.E.,209986,0.0463,0.594,0.961,0.0,6,0.853,-5.443,0,0.3379999999999999,113.126,4,0.531,4402.17
14774,Cheyenne,215107,0.0126,0.5539999999999999,0.768,7.13e-06,6,0.122,-5.812,0,0.127,99.679,4,0.324,9293.47
14775,Hey - Original Mix,266010,0.000348,0.797,0.633,0.142,1,0.1169999999999999,-5.559,1,0.209,129.997,4,0.411,17119.55
14776,Move Your Feet,181906,0.0507,0.755,0.895,0.0737,9,0.222,-2.619,1,0.0883,118.871,4,0.8440000000000001,30326.06
14777,Harder Better Faster Stronger (The Neptunes Remix),312506,0.608,0.85,0.74,0.000782,11,0.302,-6.327000000000001,0,0.0552,123.451,4,0.907,20054.329999999998
14778,She Came II Give It II U,242560,0.0419,0.821,0.565,0.0,4,0.0796,-5.403,0,0.0837,119.975,4,0.732,26902.15
14779,Rock Your Body,267266,0.2019999999999999,0.8909999999999999,0.7140000000000001,0.000234,4,0.0521,-6.055,0,0.14,100.972,4,0.818,36195.62
14780,Feelin - Original Mix,376600,0.0186,0.7909999999999999,0.695,0.391,2,0.141,-9.096,1,0.0701,125.003,4,0.901,18097.81
14781,Maniac,287466,0.00316,0.812,0.767,0.327,4,0.0793,-5.585,0,0.0409999999999999,123.001,4,0.85,489.13
14782,Nighttiming,170501,0.0133,0.684,0.904,2.7000000000000004e-06,4,0.0711,-6.916,0,0.0669,119.993,4,0.914,978.26
14783,Too Cool To Dance,189334,0.0294,0.716,0.8690000000000001,0.0,8,0.0454,-3.318,1,0.0694,113.027,4,0.768,18586.94
14784,Peaches N Cream,284213,0.0247,0.83,0.722,1.21e-06,0,0.0741,-6.099,1,0.0595,109.987,4,0.29,23478.239999999998
14785,I Won't Let You Down,222440,0.0257,0.755,0.915,0.0,2,0.0351,-3.505,1,0.105,113.986,4,0.7,489.13
14786,Number One,252663,0.0466,0.784,0.8029999999999999,1.57e-05,9,0.0773,-3.458,0,0.0597,111.044,4,0.785,489.13
14787,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413,0.0426,0.794,0.8109999999999999,1.07e-06,6,0.1009999999999999,-8.966000000000001,0,0.038,116.047,4,0.862,37663.01
14788,Love Like Mine,250653,0.0581,0.66,0.943,8.13e-05,7,0.0425,-2.17,1,0.0489,118.011,4,0.8029999999999999,14673.9
14789,Fiona Coyne,244291,0.0105,0.667,0.875,3.46e-06,11,0.336,-5.274,0,0.122,110.029,4,0.715,489.13
14790,Go Bang,664573,0.00745,0.73,0.912,0.4579999999999999,1,0.214,-8.146,1,0.053,126.971,4,0.7559999999999999,17119.55
14791,Guerrilla Radio,206200,0.0129,0.599,0.957,7.06e-05,11,0.155,-5.763999999999999,1,0.188,103.68,4,0.489,34239.1
14792,Ten Tonne Skeleton,187853,0.000488,0.488,0.879,1.19e-06,7,0.14,-3.329,0,0.0393,86.986,4,0.557,26413.02
14793,Chop Suey!,210240,0.0003529999999999,0.42,0.929,0.0007469999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,26413.02
14794,Bloodfeather,234093,0.000383,0.547,0.792,0.000259,9,0.106,-5.645,0,0.035,97.998,4,0.395,28858.67
14795,My Songs Know What You Did In The Dark (Light Em Up),188573,0.0278,0.56,0.916,6.27e-06,9,0.294,-4.319,0,0.0673,151.963,4,0.524,4402.17
14796,The Way You Used To Do,274281,0.0102,0.474,0.843,0.104,0,0.362,-5.909,1,0.272,97.691,4,0.433,29347.8
14797,HandClap,193173,0.00615,0.633,0.833,0.000148,8,0.0827,-3.0010000000000003,1,0.043,139.963,4,0.693,28858.67
14798,Misery Business,211520,0.0027199999999999,0.517,0.906,9.26e-06,1,0.113,-3.677,1,0.0735,172.977,4,0.731,35706.49
14799,Bury Me,178718,0.000905,0.3779999999999999,0.935,0.0,11,0.215,-2.353,0,0.0903,178.118,4,0.701,25923.89
14800,Quiet Little Voices,261426,0.000214,0.23,0.931,0.0189,4,0.106,-4.313,1,0.0637,171.861,4,0.428,25923.89
14801,Howlin' For You,191800,0.0299,0.708,0.737,0.0804,11,0.1009999999999999,-6.665,0,0.0943,132.612,4,0.476,32282.579999999998
14802,The Devil's Bleeding Crown,238653,1.85e-05,0.55,0.917,0.214,7,0.0333,-4.575,1,0.0378,109.552,3,0.245,6847.82
14803,DEVIL,207986,0.00039,0.354,0.942,6.36e-06,7,0.431,-3.245,1,0.237,119.992,4,0.242,8804.34
14804,Last Nite,193373,0.0223,0.624,0.899,0.000155,0,0.0975,-5.71,1,0.0295,104.055,4,0.797,34239.1
14805,Made An America,173326,0.000399,0.479,0.926,0.0022,3,0.179,-4.226,0,0.0893,175.99400000000003,4,0.6729999999999999,30326.06
14806,Are You Gonna Be My Girl,213800,0.00148,0.613,0.953,0.000582,2,0.152,-3.435,1,0.0855,105.046,4,0.537,37173.88
14807,Joker And The Thief,280466,0.0452,0.264,0.78,0.0222,0,0.376,-2.741,1,0.0517,155.376,4,0.456,31793.45
14808,Psycho,316717,0.00114,0.555,0.883,0.0409999999999999,2,0.868,-3.426,1,0.0341,125.02,4,0.507,34239.1
14809,Ignorance,218626,0.00109,0.522,0.964,0.000389,11,0.0387,-2.645,0,0.095,170.94400000000002,4,0.51,33260.84
14810,I Hope You're Happy,232403,0.0222,0.54,0.939,9.66e-05,0,0.105,-1.712,1,0.0878,176.085,4,0.672,28858.67
14811,"Dance, Dance",180266,0.00494,0.616,0.961,0.0,11,0.078,-3.144,0,0.139,114.492,4,0.523,37173.88
14812,Fire Alarm,237106,0.000148,0.499,0.938,0.0204,6,0.302,-3.806,0,0.0606,145.047,4,0.479,3913.04
14813,Could Have Been Me,187653,0.0104,0.508,0.823,0.000226,6,0.281,-7.611000000000001,0,0.0662,160.067,4,0.4579999999999999,2934.7799999999997
14814,Run For Cover,223066,0.00129,0.462,0.957,0.00203,10,0.314,-3.304,1,0.131,165.112,4,0.498,7826.08
14815,Chelsea Dagger,215173,0.0468,0.519,0.825,0.0,7,0.0604,-3.087,1,0.145,154.77700000000002,4,0.581,30815.19
14816,Freeze Me,198080,0.000735,0.495,0.747,0.000356,0,0.192,-5.3020000000000005,1,0.0328,130.04,4,0.457,3423.91
14817,hometown,256071,0.000621,0.315,0.826,0.000669,7,0.0703,-4.315,0,0.0644,139.16299999999998,4,0.359,31304.32
14818,Golden,184466,0.000466,0.481,0.848,0.0,11,0.565,-4.953,0,0.143,100.016,4,0.639,13206.51
14819,Your Love Could Start a War,208675,0.035,0.493,0.879,0.00116,4,0.3429999999999999,-3.305,0,0.0737,120.066,4,0.5670000000000001,2445.65
14820,Born For Greatness,227847,0.0561,0.518,0.8490000000000001,0.0,9,0.0569,-5.472,0,0.0664,134.093,4,0.299,27880.41
14821,Prophets Of Rage,190180,0.000785,0.621,0.935,0.00191,5,0.242,-5.516,0,0.0366,99.981,4,0.885,26902.15
14822,The Middle,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93,38152.14
14823,Painkiller,202626,0.00298,0.583,0.926,0.00101,0,0.121,-3.2960000000000003,1,0.0318,99.988,4,0.2,30326.06
14824,Amsterdam,272240,0.00456,0.513,0.932,2.48e-05,10,0.245,-5.016,1,0.172,168.062,4,0.665,27880.41
14825,Highway Tune,181213,0.00607,0.584,0.955,0.245,4,0.143,-3.228,1,0.0457,123.991,4,0.473,2445.65
14826,Cut The Cord,224596,0.00349,0.447,0.966,0.000198,7,0.312,-2.966,1,0.089,178.105,4,0.5329999999999999,33260.84
14827,My Name Is Thunder,176053,0.0112,0.409,0.939,0.000199,9,0.778,-3.239,1,0.0896,127.883,4,0.344,16141.289999999999
14828,Welcome To The Jungle,273600,0.0326,0.445,0.955,0.284,8,0.317,-8.027000000000001,1,0.0856,123.343,4,0.336,36684.75
14829,Monkey Wrench,231480,1.83e-05,0.3989999999999999,0.953,2.53e-05,4,0.149,-4.276,1,0.0752,174.21599999999998,4,0.555,32771.71
14830,"Hook, Line & Sinker",207760,0.000614,0.51,0.8959999999999999,1.5e-05,7,0.252,-5.2170000000000005,1,0.0363,88.03399999999999,4,0.492,23967.37
14831,Make War,203448,3.02e-05,0.446,0.915,0.0,7,0.481,-4.232,1,0.0416,174.065,4,0.28,28858.67
14832,Miracle Mile,180133,0.00685,0.353,0.866,0.795,2,0.325,-3.1630000000000003,1,0.0658,142.858,4,0.293,2934.7799999999997
14833,Highway,201680,0.000136,0.457,0.941,3.12e-06,6,0.0896,-5.174,1,0.0339,154.03799999999998,4,0.7040000000000001,1956.52
14834,Are You Gonna Go My Way,211933,0.00165,0.619,0.67,0.0109,11,0.331,-10.319,0,0.0353,129.267,4,0.777,36684.75
14835,Afraid of Heights,225680,0.000168,0.5429999999999999,0.991,1.31e-05,9,0.374,-2.78,0,0.0668,150.031,4,0.7659999999999999,19076.07
14836,Rusty Cage,265906,1.84e-05,0.302,0.8190000000000001,0.000416,11,0.0568,-11.364,0,0.0824,102.048,4,0.309,1956.52
14837,Bored To Death,235613,0.00575,0.502,0.966,1.56e-06,0,0.1169999999999999,-3.876,1,0.0946,159.94799999999998,4,0.638,28858.67
14838,Celebrity Skin,162666,9.44e-06,0.4379999999999999,0.905,5.4000000000000005e-05,9,0.363,-6.1610000000000005,1,0.0419,134.16299999999998,4,0.723,33260.84
14839,Circles,224306,0.000186,0.504,0.976,4.970000000000001e-05,11,0.141,-3.136,0,0.0975,80.99600000000001,4,0.368,2445.65
14840,Curse the Weather,223560,0.000133,0.311,0.884,0.0265,11,0.124,-4.313,1,0.0703,131.733,4,0.364,12228.25
14841,Bang Bang,205440,0.000359,0.503,0.984,2.18e-06,9,0.409,-1.65,1,0.1119999999999999,127.484,4,0.368,2445.65
14842,Beating Heart Baby,203733,0.0027,0.4579999999999999,0.971,0.0,8,0.179,-4.549,1,0.1,149.938,4,0.489,26902.15
14843,When You Were Young,220413,0.000328,0.442,0.973,0.0397,8,0.312,-3.059,0,0.146,130.458,4,0.258,6358.69
14844,Pink Lemonade,252933,0.0001139999999999,0.474,0.921,0.0266,1,0.746,-2.506,0,0.0478,152.078,4,0.715,10760.86
14845,Who Needs You,198880,1.53e-05,0.331,0.913,0.0225,5,0.131,-2.929,1,0.0367,207.838,4,0.818,24456.5
14846,Welcome to Paradise,224133,0.000241,0.37,0.96,0.0116,3,0.0563,-4.162,0,0.0378,89.428,4,0.7170000000000001,32771.71
14847,Fall,218855,0.00216,0.516,0.941,0.0,6,0.407,-4.371,0,0.0529,145.048,4,0.5489999999999999,28858.67
14848,GREAT NIGHT (feat. Shovels & Rope),175680,0.0018,0.4529999999999999,0.914,0.0,1,0.349,-3.445,1,0.0825,129.841,4,0.504,24945.63
14849,Hated,211430,0.000285,0.4579999999999999,0.99,0.000893,8,0.4539999999999999,-3.717,1,0.183,166.90400000000002,4,0.46,1467.3899999999999
14850,Tongues,234773,0.0004799999999999,0.8270000000000001,0.682,0.0187,6,0.1009999999999999,-7.111000000000001,0,0.0435,117.967,4,0.933,29836.93
14851,Oh My Heart,191522,3.61e-05,0.469,0.894,0.535,8,0.512,-4.981,1,0.0508,162.981,4,0.476,27880.41
14852,Halfway To Hell,205858,2.23e-05,0.492,0.861,0.00266,0,0.113,-5.118,1,0.0647,134.108,4,0.2769999999999999,22989.11
14853,Alive With The Glory Of Love,254955,0.0541,0.358,0.912,0.0,9,0.183,-4.631,1,0.121,202.789,4,0.626,2445.65
14854,Loveblood,245120,2.24e-05,0.373,0.89,0.0601,2,0.408,-4.607,1,0.0544,170.042,4,0.222,23967.37
14855,Killer Whales,222760,0.000303,0.416,0.8490000000000001,4.23e-05,8,0.185,-3.833,1,0.0503,144.844,4,0.677,26902.15
14856,Shake It Out,311440,0.0002,0.431,0.877,0.000252,10,0.152,-4.762,0,0.0704,148.298,4,0.262,25923.89
14857,Square Hammer,239293,3.3100000000000005e-05,0.53,0.903,0.182,2,0.259,-4.396,0,0.0483,129.983,4,0.747,30326.06
14858,Oh No,220533,0.0004769999999999,0.259,0.978,0.000314,8,0.268,-3.842,1,0.22,132.97,4,0.266,5380.43
14859,Sex on Fire,203346,0.00172,0.542,0.905,0.0104,9,0.136,-5.653,1,0.054,153.398,4,0.374,39619.53
14860,My Own Worst Enemy,169026,0.00129,0.494,0.946,0.0,4,0.3979999999999999,-2.757,1,0.0637,103.408,4,0.741,35706.49
14861,My Friends Over You,220200,0.000291,0.3979999999999999,0.978,0.0,2,0.0947,-4.001,1,0.133,177.797,4,0.441,30815.19
14862,Every Time I Look For You,185026,0.0019,0.522,0.952,0.0,11,0.37,-2.915,1,0.045,128.187,4,0.614,23967.37
14863,Avalanche,262013,2.97e-05,0.426,0.934,0.0089,7,0.113,-4.063,0,0.0685,160.077,4,0.285,31793.45
14864,Drown - New,222093,0.000102,0.405,0.94,2.79e-05,1,0.7190000000000001,-3.103,0,0.0844,143.126,4,0.24,32282.579999999998
14865,Semi-Charmed Life,268360,0.00832,0.64,0.8640000000000001,0.0,7,0.123,-6.5760000000000005,1,0.0315,102.026,4,0.7,37173.88
14866,Helena (So Long & Goodnight),204733,0.0142,0.356,0.96,0.0,4,0.209,-3.487,1,0.104,125.921,4,0.0857,35217.36
14867,Up In The Air,277120,0.00685,0.471,0.826,0.0,11,0.187,-6.013999999999999,0,0.0897,124.033,4,0.422,5869.5599999999995
14868,A-Punk,137760,0.0104,0.5479999999999999,0.816,0.0543,2,0.152,-4.478,1,0.0499,174.993,4,0.857,33260.84
14869,Tightrope,209186,8.39e-05,0.467,0.794,0.0020399999999999,1,0.103,-6.174,0,0.0349,162.435,4,0.589,28369.54
14870,Captivate You,240666,0.000385,0.401,0.904,1.63e-06,11,0.0643,-5.297000000000001,0,0.098,153.422,4,0.251,22499.98
14871,The Hand That Feeds,211680,0.0187,0.595,0.985,0.000297,9,0.0666,-4.337,0,0.0885,128.006,4,0.462,29836.93
14872,1901,193106,0.0564,0.604,0.825,5.8e-05,0,0.192,-5.372999999999999,1,0.0429,144.085,4,0.7070000000000001,33260.84
14873,Wolves of Winter,248517,0.00031,0.546,0.857,0.0011099999999999,5,0.384,-4.748,1,0.0445,110.293,3,0.373,21032.59
14874,You & Me,181524,0.000749,0.3979999999999999,0.893,0.0,4,0.128,-3.217,1,0.0783,146.005,4,0.563,14673.9
14875,My Body,244400,0.0011,0.488,0.909,1.02e-05,10,0.456,-6.591,1,0.0929,129.774,4,0.643,32282.579999999998
14876,You're The One,266960,0.0148,0.5589999999999999,0.8029999999999999,0.00228,2,0.259,-5.727,1,0.0375,151.995,4,0.649,25923.89
14877,Let Me Live / Let Me Die,207141,0.034,0.51,0.759,0.0,9,0.077,-4.854,1,0.1009999999999999,91.123,4,0.237,33749.97
14878,Every Step That I Take (feat. Portugal The Man & Whethan),222229,0.0115,0.525,0.765,0.0,0,0.46,-6.162999999999999,1,0.259,140.233,4,0.53,21032.59
14879,My Blood,229120,0.0563,0.7490000000000001,0.723,0.022,1,0.0977,-6.609,1,0.0432,108.999,4,0.674,38641.27
14880,Pressure,235597,0.00364,0.618,0.8340000000000001,0.000181,11,0.0593,-3.692,0,0.0566,136.033,4,0.755,37173.88
14881,MANTRA,233297,0.0004769999999999,0.502,0.8170000000000001,0.0,0,0.153,-3.508,1,0.0447,90.024,4,0.617,38641.27
14882,The Time Is Now,199959,0.00926,0.481,0.944,0.000328,8,0.278,-3.665,1,0.231,165.02,4,0.396,32282.579999999998
14883,Forever & Ever More,208133,0.00582,0.289,0.841,0.00771,8,0.267,-4.33,1,0.146,183.17,3,0.3989999999999999,34239.1
14884,Blood / / Water,216720,0.0016,0.512,0.884,0.00215,6,0.0763,-5.659,0,0.168,154.019,4,0.649,10271.73
14885,Make It Up As I Go (feat. K.Flay),209706,0.126,0.5379999999999999,0.728,0.0221,1,0.161,-7.21,0,0.293,188.003,4,0.5760000000000001,32771.71
14886,Ghost,259427,0.0106,0.505,0.848,0.0,11,0.18,-5.172999999999999,0,0.0575,140.055,4,0.282,30815.19
14887,Sold,211485,0.0103,0.451,0.865,0.0316,11,0.2319999999999999,-4.218999999999999,1,0.044,172.153,4,0.461,19565.2
14888,I O U,211186,0.0552,0.526,0.8170000000000001,7.25e-05,4,0.123,-7.588999999999999,0,0.0851,90.727,4,0.5579999999999999,31793.45
14889,Can’t You See,178437,0.0096099999999999,0.564,0.885,0.0002029999999999,2,0.1159999999999999,-4.003,1,0.16,169.99900000000002,4,0.909,22499.98
14890,California,231652,0.00279,0.432,0.684,0.0,2,0.132,-5.23,0,0.1989999999999999,181.89,4,0.44,31793.45
14891,Stronger,190000,0.0231,0.5710000000000001,0.677,0.0,2,0.352,-4.718,0,0.0373,128.00799999999998,4,0.134,33749.97
14892,S.O.S. (Sawed Off Shotgun),195173,0.00428,0.568,0.961,0.0,9,0.138,-2.182,1,0.065,148.126,4,0.924,26902.15
14893,Body Talks,176634,0.0036,0.59,0.8590000000000001,0.0,8,0.3979999999999999,-3.227,0,0.1639999999999999,92.987,4,0.62,33260.84
14894,You'll Be Fine,213394,0.0139,0.27,0.931,0.0,1,0.218,-5.016,1,0.2319999999999999,124.608,4,0.446,30815.19
14895,Natural,189466,0.216,0.4479999999999999,0.612,0.0,2,0.08,-6.106,1,0.0708,97.773,4,0.213,46467.35
14896,White Flag,225731,0.0013599999999999,0.3429999999999999,0.91,5.67e-05,8,0.0717,-5.734,1,0.0648,163.975,4,0.15,30326.06
14897,Prayers,230027,0.0008029999999999,0.365,0.867,4.85e-06,9,0.0755,-5.683,0,0.0716,183.912,4,0.257,30815.19
14898,Double Down,191432,0.011,0.637,0.636,0.00139,0,0.0706,-4.675,0,0.109,75.27600000000001,4,0.7879999999999999,23967.37
14899,California Friends,214186,0.00414,0.601,0.6759999999999999,0.0,9,0.186,-4.423,1,0.0926,167.92,4,0.391,25434.76
14900,Can't Knock The Hustle,222200,0.0177,0.621,0.972,0.0015,7,0.0692,-2.245,0,0.05,101.012,4,0.802,31793.45
14901,Halo,223720,0.00078,0.421,0.823,3.21e-05,9,0.204,-3.327,0,0.0446,104.973,4,0.155,17608.68
14902,Love It If We Made It,253249,0.000718,0.479,0.727,1.97e-05,4,0.0644,-5.369,1,0.0357,180.09,4,0.0577,34728.23
14903,Hail To The Victor,201956,0.00238,0.57,0.723,0.000144,0,0.2,-6.672999999999999,0,0.0386,145.001,4,0.44,29347.8
14904,High Hopes,190946,0.193,0.579,0.904,0.0,5,0.064,-2.729,1,0.0618,82.014,4,0.6809999999999999,44999.96
14905,Do Your Worst,210850,0.00977,0.391,0.8,3.08e-06,2,0.3289999999999999,-2.761,1,0.0523,83.81,4,0.3979999999999999,31793.45
14906,Sometimes,196600,0.0197,0.639,0.6990000000000001,0.0,9,0.0726,-6.736000000000001,1,0.0303,150.007,4,0.96,33260.84
14907,The Dark,229893,0.00417,0.518,0.713,0.0076799999999999,10,0.103,-6.031000000000001,0,0.0815,140.137,4,0.302,30326.06
14908,Infra-Red,230933,0.00115,0.568,0.907,0.0,5,0.0982,-4.641,0,0.0488,112.037,4,0.337,19076.07
14909,Hear Me Now (feat. DIAMANTE),219760,0.00343,0.3379999999999999,0.8059999999999999,0.0,9,0.144,-7.417000000000001,0,0.0767,160.821,4,0.278,30815.19
